_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_1083;003966;530 Laubengarten-Verein v. 1913 / 536 Wandsbek-Gartenstadt v. 1921;Tilsiter Straße - Bullenkoppel;Tilsiter Straße - Bullenkoppel;60;Dauerkleingärten;Wandsbek;Wandsbek;509;548;01.10.2025;3,2400;;FHH;AGV;POLYGON ((572269.859000 5938991.650000,572275.645000 5938991.241000,572293.355200 5938947.328400,572293.356300 5938947.325100,572305.862800 5938926.994700,572305.864300 5938926.992100,572319.540000 5938901.486000,572351.326000 5938858.082000,572368.485300 5938864.462000,572432.782400 5938888.362100,572477.776500 5938905.087400,572492.461100 5938910.544300,572505.750000 5938936.767000,572506.219000 5938937.691000,572546.575000 5938913.476400,572547.000900 5938913.220800,572615.254300 5938872.261200,572621.975600 5938854.130700,572481.151400 5938801.993700,572314.082400 5938740.148500,572283.616900 5938821.017800,572291.516000 5938825.366000,572291.517200 5938825.369900,572306.415000 5938871.030000,572306.416100 5938871.033500,572311.954600 5938888.006800,572315.408000 5938898.590000,572315.409000 5938898.593500,572259.269400 5938992.396000,572269.859000 5938991.650000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1084;003967;530 Laubengarten-Verein v. 1913 / 531 Nord-Wandsbek v. 1920;Tilsiter Straße - Bullenkoppel;Tilsiter Straße - Bullenkoppel;61;Kleingärten;Wandsbek;Wandsbek;509;548;01.10.2025;2,5575;;FHH;AGV;POLYGON ((572314.082400 5938740.148500,572141.931900 5938676.415600,572003.496300 5938625.168700,571997.133900 5938628.079700,571974.221500 5938689.343200,572007.906000 5938701.950000,572007.904100 5938701.968200,572007.917900 5938701.973400,572006.174500 5938718.883000,572074.240000 5938735.087000,572168.108000 5938757.433000,572195.257000 5938772.378000,572283.616900 5938821.017800,572314.082400 5938740.148500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1085;003968;584 Am Heidredder;Heidredder;Heidredder;60;Dauerkleingärten;Wandsbek;Bergstedt;524;538;01.10.2025;0,9995;;FHH;Stadtgrün;POLYGON ((575413.770600 5947834.438800,575404.662100 5947824.596300,575399.235300 5947818.060000,575393.203100 5947810.934400,575386.004400 5947802.708000,575378.658800 5947793.306200,575373.516800 5947786.548700,575369.693700 5947781.263900,575363.380000 5947771.417800,575362.547000 5947770.080100,575358.531800 5947763.631900,575354.418300 5947757.168300,575352.895500 5947754.122700,575349.717100 5947748.085100,575344.760600 5947738.293900,575340.287800 5947728.261000,575336.634000 5947720.536200,575335.172600 5947717.210700,575331.793500 5947708.690300,575324.888500 5947691.943400,575315.779800 5947669.907900,575265.834300 5947746.299400,575271.115500 5947753.847900,575273.562600 5947757.273700,575276.947300 5947761.988000,575282.145400 5947767.790000,575287.101600 5947773.592100,575296.530300 5947767.789700,575301.598500 5947778.515400,575307.115800 5947789.047500,575320.483900 5947781.408300,575333.205600 5947804.400500,575336.350500 5947808.732100,575338.994900 5947812.404600,575342.961500 5947816.811700,575350.894700 5947824.450600,575355.889600 5947828.857500,575367.642200 5947836.643300,575376.603200 5947826.947300,575381.745100 5947832.382700,575383.916800 5947834.570700,575391.000500 5947842.225200,575401.284200 5947852.802000,575410.833300 5947861.616300,575421.116800 5947869.402400,575428.756000 5947874.397200,575447.426200 5947885.044900,575455.084500 5947871.364900,575440.508300 5947859.412100,575430.812200 5947851.185500,575420.234600 5947841.489900,575413.770600 5947834.438800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1086;003969;584 Am Heidredder;Heidredder;Heidredder;60;Dauerkleingärten;Wandsbek;Bergstedt;524;538;01.10.2025;0,0403;;FHH;Stadtgrün;POLYGON ((575488.078800 5947894.680000,575474.848400 5947887.073600,575472.100000 5947891.164400,575469.159900 5947889.694200,575471.844200 5947885.156000,575455.545800 5947876.143400,575450.049300 5947885.283800,575486.116100 5947906.075800,575487.497700 5947903.259300,575484.499600 5947901.391500,575488.078800 5947894.680000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1087;003971;528 Gartengem. Am Eulenkamp;Eulenkamp;Eulenkamp;61;Kleingärten;Wandsbek;Wandsbek;506;552;01.10.2025;0,2645;;FHH;Stadtgrün;POLYGON ((570823.003000 5937432.421700,570821.182100 5937429.260500,570818.858500 5937425.082800,570812.656000 5937428.236000,570810.559900 5937428.973400,570810.964900 5937429.776600,570808.698200 5937430.576600,570807.744800 5937429.963600,570804.483000 5937431.111000,570789.249400 5937442.194700,570833.927900 5937510.273800,570835.723300 5937510.646900,570860.184300 5937494.646600,570859.886400 5937494.186700,570854.360200 5937485.285000,570848.641900 5937476.073700,570836.973600 5937456.675100,570823.003000 5937432.421700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1088;003972;528 Gartengem. Am Eulenkamp;Eulenkamp;Eulenkamp;61;Kleingärten;Wandsbek;Wandsbek;506;552;01.10.2025;0,3361;;FHH;Stadtgrün;POLYGON ((570965.577100 5937538.762500,570938.672800 5937496.897400,570931.337300 5937501.627600,570905.393900 5937518.428700,570912.454500 5937529.825000,570930.455400 5937558.022400,570947.952900 5937585.464400,570963.436500 5937580.806700,570969.730800 5937578.289000,570984.207300 5937571.239600,570984.207300 5937567.589100,570965.577100 5937538.762500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1089;003973;528 Gartengem. Am Eulenkamp;Eulenkamp;Eulenkamp;61;Kleingärten;Wandsbek;Wandsbek;506;552;01.10.2025;0,0800;;FHH;Stadtgrün;POLYGON ((570999.980100 5937484.175100,570982.139700 5937456.052400,570967.999000 5937464.644000,570955.213600 5937472.413200,570957.065000 5937475.282500,570959.363800 5937478.845400,570963.373900 5937485.058600,570966.878500 5937486.333000,570976.949900 5937486.692700,570986.301800 5937485.973500,570995.114100 5937484.175100,570999.980100 5937484.175100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1090;003974;528 Gartengem. Am Eulenkamp;Eulenkamp;Eulenkamp;61;Kleingärten;Wandsbek;Wandsbek;506;552;01.10.2025;0,0543;;FHH;Stadtgrün;POLYGON ((571065.090700 5937507.991800,571029.000900 5937529.920200,571030.363000 5937534.710700,571032.161300 5937537.947800,571037.736500 5937539.746100,571045.290000 5937539.926000,571049.965900 5937538.127600,571057.699400 5937527.696900,571064.893400 5937516.367000,571065.612800 5937511.331500,571065.090700 5937507.991800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1091;003975;528 Gartengem. Am Eulenkamp;Eulenkamp;Eulenkamp;61;Kleingärten;Wandsbek;Wandsbek;506;552;01.10.2025;0,0275;;FHH;Stadtgrün;POLYGON ((571092.378600 5937513.197700,571084.695500 5937501.084100,571069.029900 5937510.612200,571071.727500 5937514.928300,571076.945900 5937523.799800,571092.378600 5937513.197700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1092;003977;412 Fortschritt und Schönheit;Rübenkamp;Rübenkamp;60;Dauerkleingärten;Hamburg-Nord;Barmbek-Nord;429;453;01.10.2025;0,1191;;FHH;Stadtgrün;POLYGON ((568484.523200 5939906.600500,568457.493500 5939901.520000,568449.729800 5939944.018600,568476.489500 5939949.527100,568484.523200 5939906.600500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1093;003978;412 Fortschritt und Schönheit;Rübenkamp - Jahnbrücke;Rübenkamp - Jahnbrücke;60;Dauerkleingärten;Hamburg-Nord;Barmbek-Nord;429;453;01.10.2025;0,1923;;FHH;Stadtgrün;POLYGON ((568559.986200 5939481.600000,568534.091800 5939477.697900,568531.745700 5939492.752800,568531.550100 5939495.490100,568532.136800 5939499.595900,568533.309900 5939508.003300,568533.114400 5939509.958500,568532.332300 5939511.913700,568530.572700 5939515.041900,568529.008500 5939518.561200,568525.880200 5939522.276000,568524.511600 5939526.186400,568523.065500 5939530.780400,568521.716600 5939534.704300,568520.152400 5939543.047000,568516.154900 5939559.732400,568536.317000 5939563.556500,568538.390700 5939563.902100,568559.986200 5939481.600000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1094;003979;150 Bundesbahn Landwirtschaft;Hebebrandstraße;Hebebrandstraße;61;Kleingärten;Hamburg-Nord;Barmbek-Nord;429;453;01.10.2025;0,2518;;Privat;Deutsche Bahn;POLYGON ((568381.203200 5939810.702000,568372.251200 5939859.618100,568363.030100 5939918.315100,568359.810200 5939973.573100,568354.589700 5940008.467400,568353.737800 5940013.455800,568352.263400 5940022.087600,568352.000600 5940023.626300,568351.043800 5940029.227900,568346.885600 5940053.573200,568346.169100 5940057.768200,568345.650400 5940060.087200,568352.859000 5940061.178700,568353.274600 5940061.261800,568353.606800 5940058.436400,568354.022300 5940055.444700,568355.019300 5940052.037600,568356.681200 5940045.555800,568357.927600 5940040.154200,568359.589300 5940031.096200,568360.420000 5940025.279100,568360.618500 5940024.247400,568363.689800 5940005.696300,568364.164900 5939992.852600,568364.877700 5939975.727900,568365.590900 5939969.068200,568365.590500 5939960.885100,568365.352300 5939951.467600,568366.303200 5939939.337600,568367.729900 5939928.872400,568368.680900 5939920.072100,568369.366500 5939915.385700,568370.107500 5939910.320500,568372.723100 5939891.292900,568378.547300 5939861.046400,568381.283900 5939843.961900,568385.088900 5939821.604400,568386.620400 5939809.924600,568389.637800 5939782.807400,568393.284300 5939755.454700,568396.425800 5939735.930100,568397.538700 5939729.013600,568400.273700 5939713.817600,568403.920400 5939695.278500,568407.666300 5939673.603900,568400.873200 5939672.574200,568400.613300 5939674.045500,568391.040300 5939726.768200,568385.484300 5939760.422900,568381.203200 5939810.702000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1095;003980;453 Kleingartenpark Twisselwisch;Twisselwisch;Twisselwisch;61;Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,0248;;FHH;Stadtgrün;POLYGON ((565456.852100 5945429.177200,565443.261600 5945424.995600,565438.661400 5945442.559000,565438.590000 5945442.806100,565450.599200 5945446.685900,565452.252000 5945442.140600,565456.852100 5945429.177200));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1096;003981;453 Kleingartenpark Twisselwisch;Twisselwisch;Twisselwisch;61;Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;1,0916;;FHH;Stadtgrün;POLYGON ((565429.195400 5945599.327800,565431.243100 5945595.189900,565445.599200 5945604.122400,565450.280400 5945607.189400,565481.273600 5945589.270600,565481.757800 5945589.109300,565482.887800 5945589.916300,565487.981300 5945584.450000,565494.671600 5945577.809300,565507.262600 5945564.249500,565511.027600 5945560.586300,565512.266700 5945559.245300,565516.786500 5945554.563900,565515.495100 5945553.272600,565535.027200 5945533.417200,565527.763200 5945529.058800,565518.885000 5945523.570500,565506.132600 5945516.306700,565491.252000 5945508.065100,565489.183100 5945506.944500,565475.623700 5945499.196300,565444.469100 5945481.601700,565435.106600 5945502.909900,565430.356100 5945513.056700,565425.905500 5945521.958100,565422.354200 5945529.383600,565417.350100 5945537.454900,565413.719500 5945543.710200,565411.539000 5945547.301800,565409.117500 5945550.046000,565392.006800 5945570.385800,565404.059900 5945578.558000,565400.745800 5945586.025300,565393.285200 5945581.955900,565391.432500 5945580.945300,565383.399900 5945594.652700,565372.838300 5945590.602000,565371.068000 5945592.830000,565366.625000 5945600.669000,565366.010900 5945602.228500,565362.601000 5945610.888000,565362.222400 5945617.775300,565363.942000 5945623.090000,565366.798000 5945620.029000,565370.013000 5945617.796000,565374.365000 5945616.053000,565378.677000 5945614.955000,565386.638100 5945613.814500,565427.343300 5945611.101800,565429.195400 5945599.327800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1097;003982;453 Kleingartenpark Twisselwisch;Twisselwisch;Twisselwisch;61;Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,9665;;FHH;Stadtgrün;POLYGON ((565561.813300 5945466.159100,565564.397900 5945461.983800,565582.092300 5945475.900900,565585.074600 5945478.088000,565587.062600 5945477.889100,565589.050800 5945476.298600,565601.576400 5945458.206100,565609.529100 5945447.072100,565612.511400 5945442.499300,565613.107900 5945441.505200,565612.710200 5945439.517000,565611.318600 5945437.528800,565597.004000 5945426.196300,565580.900200 5945413.074400,565569.965500 5945404.724000,565563.404600 5945399.952500,565561.026800 5945397.920700,565559.229500 5945396.572600,565548.692300 5945389.216500,565538.950400 5945382.059200,565529.009600 5945375.498300,565515.688900 5945366.750500,565498.590800 5945355.815600,565477.118000 5945397.766800,565480.497900 5945399.953700,565479.106000 5945403.134900,565476.719800 5945433.355400,565507.933700 5945457.014400,565518.405300 5945465.201200,565529.803500 5945473.714800,565546.702900 5945486.438900,565561.813300 5945466.159100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1098;004273;134 Gartenfreunde Hamm-Horn v. 1911;Manshardstraße - Stoltenstraße;Manshardstraße - Stoltenstraße;61;Kleingärten;Hamburg-Mitte;Horn;129;110;01.10.2025;0,5587;;FHH;Stadtgrün;POLYGON ((572650.325100 5934739.258800,572623.179600 5934723.987100,572617.524700 5934739.634700,572608.854100 5934763.577400,572589.596400 5934816.363700,572585.037700 5934829.447700,572584.443200 5934839.359800,572592.768700 5934842.135400,572583.452900 5934867.113900,572593.760600 5934870.484300,572585.435900 5934895.462700,572601.035600 5934900.013500,572601.293800 5934899.626200,572625.585000 5934828.638500,572627.706500 5934823.152700,572631.664900 5934811.464200,572654.095600 5934750.005000,572650.325100 5934739.258800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1099;004274;765 Verein der Gartenfr. An der Eiche;An der Eiche;An der Eiche;60;Dauerkleingärten;Harburg;Rönneburg;706;720;01.10.2025;0,6017;;FHH;Stadtgrün;POLYGON ((567445.000200 5921035.643000,567434.445900 5921029.214100,567431.393900 5921027.854400,567413.494000 5921020.344000,567394.723000 5921013.279000,567383.931000 5921010.856000,567368.764000 5921008.939000,567365.531000 5921008.339000,567364.927100 5921010.969300,567364.375600 5921013.860700,567360.968800 5921019.745200,567358.348000 5921024.515000,567358.241200 5921024.456700,567358.163000 5921024.591800,567357.450000 5921024.196700,567353.051100 5921021.760800,567351.839500 5921023.780100,567347.442400 5921020.981800,567346.642900 5921020.781900,567342.645500 5921027.378100,567336.249500 5921037.372600,567327.455100 5921050.965300,567324.057200 5921056.162600,567333.650800 5921062.558800,567340.046800 5921052.564200,567375.223800 5921075.550400,567369.627300 5921085.145200,567401.006600 5921103.933800,567422.593200 5921068.952800,567431.187800 5921055.160400,567433.386400 5921054.360700,567435.185300 5921055.559900,567439.182800 5921048.164000,567438.783100 5921046.165200,567445.000200 5921035.643000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1100;004275;765 Verein der Gartenfr. An der Eiche;An der Eiche;An der Eiche;60;Dauerkleingärten;Harburg;Rönneburg;706;720;01.10.2025;0,0075;;FHH;Stadtgrün;POLYGON ((567355.914100 5921071.488700,567345.938200 5921064.037800,567342.342400 5921068.852700,567352.318700 5921076.303800,567355.914100 5921071.488700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1101;004277;756 Fürstenmoor;Moorburger Stieg;Moorburger Stieg;61;Kleingärten;Harburg;Heimfeld;711;710;01.10.2025;0,3428;;FHH;AGV;POLYGON ((562780.704000 5925177.386000,562765.332000 5925177.596000,562889.199000 5925395.591000,562903.018000 5925391.297000,562796.659000 5925205.301000,562780.704000 5925177.386000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1102;004278;150 Bundesbahn Landwirtschaft;Mittlerer Landweg;Mittlerer Landweg;61;Kleingärten;Bergedorf;Billwerder;611;0;01.10.2025;0,5548;;FHH;AGV;POLYGON ((575471.854400 5927827.821000,575468.712700 5927827.678400,575465.578000 5927827.678600,575461.237400 5927826.473100,575448.939500 5927831.296500,575417.832700 5927836.844600,575421.691200 5927842.873200,575423.861600 5927845.766900,575423.861700 5927848.901900,575422.897200 5927850.831000,575420.244800 5927851.795800,575418.556800 5927852.037000,575415.663100 5927851.072600,575408.669800 5927843.597300,575401.917500 5927836.845400,575396.371100 5927830.334700,575393.477300 5927825.270800,575390.342200 5927820.448000,575388.413200 5927819.483600,575386.966500 5927822.618500,575383.108700 5927837.087500,575377.563500 5927858.550200,575377.472300 5927858.842200,575375.148500 5927858.023100,575372.640900 5927865.138700,575375.221000 5927866.047800,575375.152500 5927866.267200,575368.160200 5927881.701000,575364.543500 5927890.382700,575363.579200 5927894.241100,575365.508500 5927899.064000,575369.608200 5927907.021800,575368.643800 5927909.192200,575364.062300 5927912.086200,575361.409800 5927912.327500,575357.310200 5927908.951600,575354.898800 5927906.057900,575352.969400 5927901.235000,575352.004700 5927897.617800,575351.763400 5927892.794900,575354.174300 5927884.113400,575359.237600 5927871.573300,575362.131000 5927863.615100,575364.300900 5927857.827400,575361.648400 5927857.827500,575350.315400 5927866.750600,575333.918500 5927879.291300,575311.252900 5927897.378800,575304.983800 5927902.925600,575335.127100 5927938.830400,575357.091000 5927920.294000,575363.788000 5927917.405000,575372.833000 5927910.742000,575378.263000 5927905.643000,575403.088000 5927882.340000,575437.097000 5927853.105000,575471.854400 5927827.821000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1103;004279;720 Steinwerder;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,5798;;FHH;Stadtgrün;POLYGON ((566312.665300 5927096.583800,566289.880900 5927036.695400,566286.123900 5927026.364200,566284.595200 5927022.923600,566272.941100 5926992.243200,566258.487900 5926954.400000,566254.865200 5926944.914500,566233.698100 5926952.525600,566243.206800 5926977.973600,566258.190800 5927016.502500,566265.414300 5927035.687300,566269.045100 5927043.856400,566271.974500 5927042.879800,566292.480500 5927096.909800,566306.151200 5927133.363700,566306.002000 5927133.380300,566303.226700 5927133.689200,566310.305800 5927152.200500,566323.115100 5927185.655700,566335.469700 5927217.055700,566353.734500 5927211.174200,566353.879800 5927211.129000,566352.671000 5927207.952600,566328.482400 5927144.394300,566321.914800 5927126.902500,566321.774300 5927126.528200,566323.907800 5927125.918700,566324.057600 5927125.877200,566312.665300 5927096.583800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1104;004280;761 Im Bauernfelde v. 1953;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,6112;;FHH;Stadtgrün;POLYGON ((566378.843600 5927197.277300,566283.642800 5926930.643800,566261.048700 5926938.730600,566283.400800 5926999.853700,566285.065800 5926999.140100,566293.558800 5927023.014200,566306.801300 5927058.827900,566316.891600 5927088.446800,566327.632900 5927119.042000,566336.000500 5927141.162700,566336.944200 5927143.663400,566338.955800 5927142.908900,566361.068400 5927204.329900,566378.843600 5927197.277300));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1105;004281;720 Steinwerder;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,7889;;FHH;Stadtgrün;POLYGON ((566278.758700 5927099.136100,566223.763600 5926955.794200,566197.223600 5926965.905300,566205.212800 5926985.704100,566191.428700 5926991.773700,566198.435000 5927011.390400,566185.372800 5927016.394400,566224.901300 5927119.409600,566278.758700 5927099.136100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1106;004283;761 Im Bauernfelde v. 1953;Hauland - Brackstraße;Hauland - Brackstraße;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;1,3539;;FHH;Stadtgrün;POLYGON ((566367.292100 5926987.261900,566342.071000 5926915.372700,566296.109300 5926930.930000,566302.468600 5926949.550500,566307.889900 5926965.813900,566315.904100 5926988.441300,566323.257800 5927009.641400,566335.845000 5927045.971100,566347.329700 5927079.182200,566365.112600 5927128.656800,566375.819000 5927158.852800,566387.631100 5927192.497200,566421.890300 5927179.266600,566433.347800 5927175.174300,566433.481900 5927175.128200,566432.423900 5927172.111800,566420.515200 5927138.161400,566410.021800 5927109.367000,566405.687400 5927095.631500,566395.444200 5927066.455500,566392.340200 5927059.006300,566383.028300 5927031.692400,566377.441100 5927016.793900,566368.220700 5926989.397500,566367.292100 5926987.261900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1107;004289;705 Brummerkaten v. 1920;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,1420;;FHH;Stadtgrün;POLYGON ((567423.967000 5930159.684000,567428.036000 5930157.914700,567437.943200 5930161.629800,567442.188900 5930150.484100,567445.373500 5930150.130200,567446.788700 5930148.891900,567428.566300 5930136.154300,567393.891000 5930123.594100,567383.981700 5930150.493800,567419.588800 5930163.647200,567420.959500 5930160.391800,567423.967000 5930159.684000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1108;004290;705 Brummerkaten v. 1920;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,1136;;FHH;Stadtgrün;POLYGON ((567180.181800 5930156.403900,567176.464100 5930155.302500,567175.482500 5930158.326100,567164.760600 5930154.063500,567157.876300 5930157.368200,567148.513900 5930176.782400,567142.318500 5930189.036300,567138.971800 5930196.328400,567139.088000 5930196.376000,567159.966400 5930204.259900,567163.862700 5930205.731100,567180.181800 5930156.403900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1109;004291;705 Brummerkaten v. 1920;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;1,0461;;FHH;Stadtgrün;POLYGON ((567081.526000 5929887.888500,567047.907700 5929874.981000,567050.663900 5929924.089200,567051.750800 5929951.714400,567076.740800 5929958.401400,567076.564900 5929960.161300,567077.544500 5929960.530900,567083.924400 5929962.938300,567109.284500 5929970.563200,567184.081000 5929994.698900,567187.018900 5929995.646900,567192.593100 5929983.258900,567192.902700 5929976.755200,567192.283200 5929970.251700,567195.689800 5929967.774000,567200.335000 5929947.953300,567203.966900 5929933.704000,567186.365000 5929926.954800,567098.578600 5929894.105400,567081.526000 5929887.888500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1110;004292;705 Brummerkaten v. 1920;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;1,7429;;FHH;Stadtgrün;POLYGON ((567106.309300 5930134.737700,567106.311100 5930131.485000,567119.440300 5930135.766000,567134.851900 5930102.086900,567148.265900 5930072.688900,567159.396600 5930049.284900,567166.579500 5930035.598200,567181.754000 5930003.389400,567169.056500 5929998.744300,567143.351400 5929989.763600,567130.034300 5929984.808700,567109.903900 5929977.686200,567091.631700 5929972.112000,567084.946800 5929969.496300,567084.508600 5929969.324800,567084.140300 5929969.693200,567072.693300 5929963.857100,567052.102800 5929958.577900,567052.983100 5929975.824400,567053.878600 5929993.264100,567055.271700 5930021.580400,567056.328000 5930042.698600,567057.678400 5930062.366300,567058.264400 5930073.496000,567059.496600 5930093.382300,567060.728800 5930110.804800,567061.913000 5930133.352500,567064.425700 5930178.734800,567064.954200 5930190.525600,567077.273100 5930190.173200,567090.296000 5930188.589100,567091.132400 5930188.469600,567108.774300 5930185.949100,567106.309300 5930134.737700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1111;004293;705 Brummerkaten v. 1920;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,1187;;FHH;Stadtgrün;POLYGON ((567185.758600 5930057.649100,567190.503400 5930045.108500,567177.109200 5930039.933700,567175.431700 5930039.243000,567175.366400 5930039.373800,567171.424700 5930050.840800,567168.558000 5930050.124200,567154.941600 5930083.092000,567171.425400 5930090.616900,567170.350500 5930095.275300,567187.909400 5930101.366800,567193.642500 5930086.674700,567176.800400 5930079.866500,567185.758600 5930057.649100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1112;004294;705 Brummerkaten v. 1920;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;0;01.10.2025;1,3247;;FHH;Stadtgrün;POLYGON ((567380.616700 5930154.668800,567392.563300 5930120.244500,567362.315200 5930109.133500,567320.749800 5930093.745700,567308.403900 5930089.175100,567290.296100 5930082.179400,567284.946200 5930079.093100,567281.653800 5930078.064300,567251.102700 5930067.236700,567251.076000 5930067.227200,567233.784100 5930060.991900,567194.142700 5930047.366100,567193.447400 5930046.923700,567187.908700 5930062.665800,567182.892200 5930076.641200,567206.184600 5930084.882600,567197.943000 5930105.666700,567180.181800 5930156.403900,567168.066400 5930193.441600,567163.862700 5930205.731100,567184.677100 5930213.591000,567189.611100 5930200.675000,567206.867100 5930206.988000,567209.450100 5930205.449000,567221.591000 5930172.277000,567227.133100 5930174.355000,567228.320000 5930171.382000,567239.866100 5930175.607000,567248.139000 5930153.423000,567242.535000 5930141.620000,567235.568000 5930112.714000,567238.030000 5930100.682000,567246.891000 5930104.037000,567380.616700 5930154.668800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1113;004295;000 Unorganisierte;Buscher Weg;Buscher Weg;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;136;0;01.10.2025;0,8871;;Privat;Privat;POLYGON ((566966.625000 5929218.174000,566951.002000 5929197.803000,566940.882000 5929211.410000,566921.929000 5929212.646000,566917.889000 5929212.909000,566917.246000 5929212.951000,566917.704000 5929247.129000,566917.790000 5929262.573000,566917.848000 5929272.925000,566918.068000 5929313.362000,566920.712000 5929360.389000,566921.799000 5929360.382000,566971.837000 5929360.078000,566980.463000 5929278.717000,566983.831000 5929246.859000,566982.326000 5929238.393000,566966.625000 5929218.174000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1114;004296;720 Steinwerder;Auf der Höhe;Auf der Höhe;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,2103;;FHH;Stadtgrün;POLYGON ((567066.611600 5929104.478300,567046.193600 5929123.422800,567020.924000 5929145.639500,567005.387400 5929158.814600,567006.759100 5929160.109900,567012.616000 5929167.395100,567019.758700 5929175.823100,567022.472900 5929179.251500,567066.184300 5929139.538300,567082.897500 5929123.967300,567066.611600 5929104.478300));EPSG:25832
