_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_FRIEDHOEFE_59;003176;Friedhof Holstenkamp;Holstenkamp;Holstenkamp;71;Friedhöfe;Altona;Bahrenfeld;216;0;01.10.2025;9,0718;;Privat;Privat (Kirche);POLYGON ((560435.423500 5936269.173400,560435.559300 5936269.112800,560436.184000 5936268.833900,560455.067000 5936263.553000,560498.482000 5936250.214000,560500.137000 5936248.358000,560505.320100 5936246.613200,560505.325300 5936246.612100,560518.210000 5936244.243000,560518.215300 5936244.241600,560557.340000 5936233.826000,560557.350900 5936233.822900,560563.307800 5936232.073200,560580.085200 5936192.165800,560617.020500 5936107.336600,560603.745000 5936101.708000,560579.548000 5936091.794000,560587.643000 5936072.514000,560568.639300 5936064.894100,560572.458000 5936051.696000,560578.188200 5936033.302000,560579.335000 5935985.996300,560574.963900 5935985.087600,560564.802100 5935973.831200,560555.047200 5935969.595200,560521.924100 5935959.029300,560476.164900 5935944.047600,560389.669200 5935915.588100,560374.313900 5935910.065600,560359.008500 5935903.890300,560344.292800 5935897.201200,560334.055500 5935891.932500,560333.413900 5935895.513200,560330.410200 5935912.277100,560327.256300 5935929.884500,560327.058000 5935931.032000,560324.532000 5935945.646000,560321.816000 5935961.362000,560319.095000 5935977.103000,560316.366000 5935992.894000,560313.641000 5936008.655000,560306.140000 5936052.053000,560302.498000 5936073.127000,560298.172000 5936098.156000,560296.303000 5936108.971000,560294.870000 5936117.258000,560293.846000 5936123.185000,560290.439000 5936142.893000,560284.341000 5936178.173000,560283.715000 5936181.793000,560283.626000 5936182.309000,560280.958000 5936197.750000,560275.911000 5936226.947000,560351.248300 5936262.712700,560399.051300 5936285.406700,560435.423500 5936269.173400));EPSG:25832
DE.HH.UP_FRIEDHOEFE_60;003182;Friedhof Bornkamp;Holstenkamp;Holstenkamp;71;Friedhöfe;Altona;Ottensen;214;212;01.10.2025;10,0256;;Privat;Privat (Kirche);POLYGON ((561049.680000 5935860.556000,561028.060000 5935853.789000,561026.016000 5935853.742000,561007.461000 5935853.312000,561007.190000 5935853.306000,561007.444000 5935844.409000,561002.473000 5935843.027000,561000.201000 5935852.583000,560997.538000 5935875.678000,560997.423000 5935880.831000,560978.327000 5935874.528000,560958.329000 5935867.520000,560938.511000 5935860.594000,560921.622000 5935853.849000,560859.902000 5935832.937000,560847.673000 5935884.249000,560843.605000 5935901.315000,560840.345000 5935914.694000,560824.456000 5935979.912000,560804.968000 5936059.459000,560787.475000 5936062.023000,560786.153000 5936062.217000,560789.397000 5936076.617000,560792.547000 5936083.584000,560799.717000 5936094.440000,560805.789000 5936102.393000,560824.014000 5936130.547000,560828.239000 5936136.437000,560837.666000 5936142.338000,561112.761000 5936163.480000,561126.523000 5936158.414000,561130.569000 5936153.285000,561144.241000 5936125.499000,561148.490000 5936116.483000,561161.589000 5936078.505000,561171.795000 5936046.676000,561198.945000 5935950.230000,561204.160000 5935926.531000,561202.577000 5935924.892000,561135.999000 5935897.067000,561085.817000 5935873.786000,561049.680000 5935860.556000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_61;003183;Friedhof Groß Flottbek;Stiller Weg;Stiller Weg;71;Friedhöfe;Altona;Bahrenfeld;217;0;01.10.2025;8,3569;;Privat;Privat (Kirche);POLYGON ((557710.581000 5936578.327100,557711.028200 5936578.201100,557715.810200 5936578.496100,557773.572000 5936582.072000,557819.458000 5936587.293000,557851.140000 5936591.794000,557878.371000 5936595.884000,557884.849000 5936588.895000,557884.849200 5936588.891800,557886.036000 5936565.330000,557886.697000 5936552.191000,557887.500000 5936536.265000,557888.230000 5936521.770000,557877.163000 5936520.163000,557876.387000 5936510.140000,557875.261000 5936495.589000,557874.132000 5936480.999000,557873.005000 5936466.421000,557871.875000 5936451.817000,557871.310000 5936444.523000,557870.746000 5936437.230000,557869.614000 5936422.585000,557869.046000 5936415.253000,557868.479000 5936407.925000,557867.347000 5936393.283000,557866.211000 5936378.592000,557865.645000 5936371.284000,557865.081000 5936363.975000,557864.508000 5936356.588000,557864.146000 5936351.907000,557855.453000 5936352.843000,557846.818000 5936353.773000,557832.612000 5936355.303000,557822.808000 5936356.359000,557812.996000 5936357.416000,557772.374000 5936361.795000,557758.585000 5936361.363000,557716.352000 5936361.460000,557681.941000 5936361.542000,557620.116000 5936361.875000,557616.434000 5936361.600000,557615.302000 5936367.742000,557610.677000 5936367.473000,557592.160000 5936366.397000,557580.583000 5936365.726000,557576.586000 5936384.531000,557574.325000 5936397.119000,557572.272000 5936408.544000,557568.980000 5936432.129000,557474.732000 5936422.827000,557471.083000 5936442.870000,557469.647000 5936451.127000,557467.306000 5936465.438000,557465.560000 5936477.611000,557462.955000 5936498.243000,557459.911000 5936524.634000,557459.919600 5936524.635400,557501.763000 5936531.231000,557501.765900 5936531.235300,557518.833100 5936556.639000,557518.837100 5936556.644900,557520.206100 5936558.654000,557520.210900 5936558.658800,557523.106000 5936561.478100,557523.110900 5936561.482700,557576.609000 5936612.689000,557579.391000 5936615.244000,557710.581000 5936578.327100));EPSG:25832
DE.HH.UP_FRIEDHOEFE_62;003192;Friedhof Blankenese;Am Sorgfeld;Am Sorgfeld;71;Friedhöfe;Altona;Sülldorf;226;0;01.10.2025;11,8406;;Privat;Privat (Kirche);POLYGON ((553292.935000 5936372.495000,553275.232000 5936364.439000,553259.029000 5936357.073000,553235.078000 5936342.999000,553226.181000 5936337.697000,553217.304000 5936332.099000,553201.025000 5936321.831000,553195.832000 5936317.877000,553179.097000 5936305.130000,553178.202000 5936304.448000,553165.438000 5936291.175000,553154.990000 5936280.309000,553139.418000 5936300.978000,553127.387000 5936316.948000,553111.147000 5936338.503000,553099.122000 5936354.464000,553087.104000 5936370.417000,553048.462000 5936340.458000,553047.672000 5936339.845000,552987.864000 5936416.654000,552987.464000 5936420.245000,552922.590000 5936522.758000,552921.609000 5936523.988000,552916.349000 5936564.384000,552910.456000 5936602.373000,552911.822000 5936602.431000,552891.672000 5936722.743000,552886.984000 5936743.592000,552875.352000 5936786.822000,552871.611000 5936799.178000,552928.672000 5936797.488000,552952.869000 5936796.809000,553005.869000 5936795.170000,553013.428000 5936795.078000,553074.185000 5936738.562000,553079.050000 5936733.684000,553148.193000 5936669.958000,553151.392000 5936667.639000,553150.161000 5936659.890000,553147.552000 5936641.796000,553144.497000 5936620.616000,553143.308000 5936612.366000,553142.382000 5936605.942000,553152.020000 5936596.713000,553164.066000 5936584.828000,553176.103000 5936572.963000,553186.400000 5936562.807000,553188.206000 5936560.936000,553193.311000 5936555.293000,553198.737000 5936548.815000,553216.332000 5936527.032000,553226.172000 5936515.570000,553239.236000 5936500.355000,553248.529000 5936489.528000,553258.205000 5936478.252000,553267.968000 5936466.871000,553276.990000 5936456.349000,553287.450000 5936444.147000,553293.162000 5936437.484000,553297.138000 5936432.844000,553306.803000 5936421.567000,553315.845000 5936411.016000,553325.518000 5936399.730000,553333.959000 5936389.881000,553335.530000 5936388.047000,553316.935000 5936381.290000,553295.633000 5936373.484000,553292.935000 5936372.495000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_63;003225;Jüdischer Friedhof Altona;Königsstraße 10a;Königsstraße 10a;71;Friedhöfe;Altona;Altona-Altstadt;201;0;01.10.2025;1,9123;;Privat;Privat (Kirche);POLYGON ((563021.172500 5933875.395900,563022.866000 5933869.091100,562998.224900 5933858.039100,563006.075000 5933825.300100,563007.717000 5933818.456000,562969.858000 5933806.498000,562911.087000 5933787.940000,562909.630000 5933792.721000,562907.500000 5933799.712000,562900.944000 5933813.848000,562885.511000 5933847.121000,562881.516000 5933864.215000,562870.556000 5933912.806000,562874.242000 5933927.247000,562878.417000 5933943.606000,562883.630000 5933964.035000,562944.164800 5933950.855100,562992.442100 5933940.344100,563000.340100 5933938.625000,563004.137100 5933937.798000,563015.569900 5933935.309200,563016.030000 5933935.209000,563017.754000 5933925.740000,563020.672000 5933909.710000,563022.801000 5933895.903100,563015.962100 5933894.796100,563021.172500 5933875.395900));EPSG:25832
DE.HH.UP_FRIEDHOEFE_64;003283;Nienstedtener Friedhof;Rupertistraße 37;Rupertistraße 37;71;Friedhöfe;Altona;Nienstedten;222;0;01.10.2025;9,3698;;Privat;Privat (Kirche);POLYGON ((555732.649000 5934431.945000,555736.398000 5934430.283000,555758.278000 5934420.779000,555786.888000 5934409.388000,555789.564000 5934408.140000,555822.029000 5934396.079000,555839.659000 5934389.885000,555858.106000 5934383.822000,555858.793000 5934383.599000,555844.839000 5934345.906000,555855.801000 5934342.433000,555860.675000 5934340.890000,555861.366000 5934340.671000,555870.106000 5934337.903000,555857.156000 5934303.051000,555860.365000 5934301.671000,555866.003000 5934298.244000,555876.600000 5934291.303000,555893.188000 5934280.435000,555919.716000 5934263.057000,555920.598000 5934262.412000,555909.766000 5934205.138000,555900.739000 5934157.428000,555896.438000 5934134.712000,555945.238000 5934124.937000,555944.649000 5934121.793000,555942.852000 5934122.403000,555922.864000 5934125.892000,555919.292000 5934110.648000,555916.782000 5934099.927000,555895.362000 5934104.456000,555895.310000 5934104.160000,555894.675000 5934100.557000,555891.995000 5934085.333000,555887.824000 5934086.291000,555871.645000 5934089.342000,555841.956000 5934096.445000,555833.840000 5934069.649000,555829.467000 5934055.163000,555793.670000 5934068.996000,555779.479000 5934029.244000,555779.211000 5934028.508000,555761.860000 5933980.820000,555753.898000 5933958.935000,555749.970000 5933962.263000,555745.994000 5933965.826000,555742.182000 5933969.391000,555694.734000 5934030.004000,555688.428000 5934038.062000,555656.492000 5934073.965000,555633.591000 5934100.940000,555631.747000 5934103.253000,555631.824200 5934103.455300,555617.573800 5934121.035200,555617.400400 5934121.252700,555617.397000 5934121.257000,555607.522400 5934134.006100,555605.937100 5934136.053100,555605.838400 5934136.179900,555591.157500 5934155.153800,555579.867600 5934169.829100,555579.859600 5934169.839600,555579.399100 5934170.442800,555578.047200 5934172.182300,555553.059500 5934204.441400,555575.072700 5934258.591500,555558.487300 5934264.673500,555559.033000 5934266.022000,555562.092000 5934273.581000,555569.914000 5934292.902000,555572.375400 5934298.986500,555582.867900 5934294.938600,555598.987700 5934288.719800,555612.738900 5934283.414800,555621.043400 5934280.211000,555629.044500 5934277.124300,555632.514000 5934275.785800,555635.568100 5934274.605600,555635.781200 5934274.523300,555642.347000 5934271.985000,555656.208000 5934266.624000,555669.569000 5934301.382000,555677.384400 5934321.713400,555710.780900 5934309.374100,555728.101000 5934353.614000,555717.970000 5934357.385200,555705.793400 5934361.740100,555718.010500 5934394.256700,555732.062500 5934431.657100,555732.472700 5934431.478700,555732.649000 5934431.945000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_65;003326;Friedhof Altona;Stadionstraße;Stadionstraße;70;Friedhöfe;Altona;Bahrenfeld;217;0;01.10.2025;61,7552;;FHH;Stadtgrün;POLYGON ((558913.588000 5938179.097000,558942.966000 5938043.885000,559066.528000 5938093.592000,559061.581000 5938082.196000,559067.988000 5938033.170000,559095.215000 5938038.203000,559085.153000 5938087.187000,559151.740000 5938064.343000,559170.027000 5938059.596000,559330.678000 5938024.360000,559332.999000 5938021.612000,559316.819000 5937950.806000,559231.770000 5937598.602000,559226.599000 5937592.052000,559066.108000 5937520.028000,559064.826000 5937522.880000,559028.422000 5937511.469000,559027.858000 5937513.248000,559023.965000 5937512.020000,559021.300000 5937511.178000,559021.870000 5937509.394000,558885.604000 5937467.339000,558889.671000 5937454.444000,558864.185000 5937439.084000,558865.093000 5937437.588000,558832.834000 5937417.012000,558803.433000 5937397.256000,558653.317000 5937292.416000,558649.405000 5937296.797000,558646.850000 5937299.658000,558631.643000 5937316.687000,558628.532000 5937320.171000,558548.333000 5937409.983000,558486.691000 5937354.725000,558471.715000 5937397.230000,558472.475000 5937409.212000,558452.173000 5937452.691000,558455.891000 5937454.088000,558461.519000 5937456.203000,558456.609000 5937469.474000,558450.217000 5937486.749000,558440.694000 5937512.487000,558431.333000 5937537.788000,558410.706000 5937530.074000,558403.949000 5937548.404000,558397.721000 5937565.294000,558391.502000 5937582.159000,558386.884000 5937594.681000,558386.325000 5937595.987000,558346.852000 5937590.348000,558328.063000 5937587.663000,558325.836000 5937587.345000,558315.741000 5937607.820000,558370.912000 5937632.044000,558363.059000 5937650.417000,558361.346000 5937654.425000,558354.491000 5937668.482000,558346.600000 5937684.665000,558333.044000 5937712.481000,558328.055000 5937715.157000,558317.870000 5937730.229000,558304.990000 5937749.286000,558291.518000 5937769.218000,558280.317000 5937785.793000,558270.304000 5937800.608000,558257.261000 5937819.908000,558256.458000 5937820.673000,558308.271000 5937868.598000,558344.805000 5937901.926000,558386.305000 5937945.790000,558440.624000 5938011.225000,558509.793000 5938098.611000,558577.296000 5938187.665000,558593.848000 5938193.122000,558902.170000 5938231.647000,558913.588000 5938179.097000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_66;003054;Friedhof Altengamme;Kirchenstegel;Kirchenstegel;71;Friedhöfe;Bergedorf;Altengamme;605;0;01.10.2025;1,0057;;Privat;Privat (Kirche);POLYGON ((584424.149400 5920894.300400,584414.456700 5920842.148700,584413.058700 5920833.482300,584416.980000 5920833.179000,584413.992000 5920819.465000,584406.218000 5920777.032000,584392.724000 5920779.842000,584381.023000 5920777.526000,584362.777000 5920778.423000,584353.557000 5920779.342000,584344.090000 5920779.311000,584340.314000 5920759.679000,584305.116000 5920769.611000,584321.273000 5920854.207000,584322.627000 5920853.870000,584330.352000 5920851.793000,584336.930000 5920849.222000,584340.119000 5920848.047000,584348.043000 5920845.130000,584355.443000 5920843.923000,584359.035000 5920843.484000,584361.485000 5920843.184000,584361.996000 5920845.228300,584368.919500 5920881.072900,584373.227500 5920903.379600,584424.149400 5920894.300400));EPSG:25832
DE.HH.UP_FRIEDHOEFE_67;003384;Friedhof Langenbek;Meckelfelder Weg;Meckelfelder Weg;70;Friedhöfe;Harburg;Sinstorf;708;0;01.10.2025;1,0740;;FHH;Stadtgrün;POLYGON ((566113.656000 5920519.147000,566126.582000 5920358.999000,566082.576000 5920376.795000,566068.927000 5920382.315000,566048.897000 5920390.416000,566036.968000 5920512.593000,566045.399000 5920513.296000,566059.689000 5920514.487000,566068.262000 5920515.227000,566113.656000 5920519.147000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_68;005493;Friedhof Langenbek;Meckelfelder Weg;Meckelfelder Weg;70;Friedhöfe;Harburg;Sinstorf;708;719;01.10.2025;0,0734;;FHH;AGV;POLYGON ((565670.109000 5920050.727000,565682.258000 5920050.195000,565714.033000 5920060.321000,565736.521000 5920055.557000,565732.683000 5920037.467000,565670.109000 5920050.727000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_69;002171;Hauptfriedhof Öjendorf;Manshardtstraße;Manshardtstraße;70;Friedhöfe;Hamburg-Mitte;Billstedt;130;0;01.10.2025;95,0028;;Privat;HF;POLYGON ((575230.988000 5935268.633000,575227.301000 5935248.618000,575216.147000 5935181.993000,575209.352000 5935146.390000,575204.636000 5935109.656000,575197.562000 5935057.825000,575185.772000 5935021.547000,575186.960000 5935016.642000,575176.152000 5934946.449000,575173.879000 5934919.977000,575171.155000 5934911.755000,575182.931000 5934908.571000,575182.647000 5934916.180000,575188.964000 5934944.841000,575211.536000 5934961.517000,575218.344000 5934974.127000,575219.673000 5934985.393000,575215.386000 5934997.727000,575210.755000 5935004.036000,575201.883000 5935008.594000,575194.277000 5935008.324000,575194.494000 5935012.911000,575193.880000 5935017.797000,575192.995000 5935021.451000,575195.510000 5935023.594000,575219.750000 5935028.206000,575224.814000 5935034.107000,575225.585000 5935043.160000,575220.320000 5935051.264000,575223.770000 5935078.516000,575223.400000 5935096.285000,575230.609000 5935108.711000,575236.622000 5935112.400000,575240.608000 5935119.621000,575240.536000 5935127.355000,575243.303000 5935152.298000,575247.393000 5935163.364000,575245.940000 5935173.884000,575253.096000 5935199.660000,575252.565000 5935206.338000,575242.379000 5935232.120000,575233.800000 5935239.843000,575233.291000 5935248.029000,575236.928000 5935267.772000,575240.638000 5935302.576000,575243.611000 5935322.506000,575257.368000 5935364.306000,575259.217000 5935375.554000,575274.289000 5935421.689000,575322.655000 5935404.742000,575294.072000 5935322.031000,575285.176000 5935272.738000,575270.944000 5935189.248000,575259.705000 5935122.548000,575247.280000 5935047.388000,575234.802000 5934974.059000,575221.993000 5934896.829000,575209.205000 5934822.973000,575196.348000 5934744.838000,575183.796000 5934670.668000,575170.308000 5934590.780000,575157.084000 5934511.441000,575138.824000 5934405.619000,575116.219000 5934299.713000,575096.756000 5934181.155500,575096.752000 5934181.131000,575077.789000 5934306.363000,575072.825000 5934328.812000,575085.716000 5934336.003000,575103.010000 5934340.702000,575113.147000 5934348.823000,575116.076000 5934359.608000,575112.931000 5934375.545000,575089.484000 5934365.381000,575076.725000 5934361.895000,575074.637000 5934364.295000,575072.805000 5934371.022000,575072.833000 5934396.377000,575060.907000 5934398.679000,575059.541000 5934384.497000,575061.185000 5934369.060000,575060.648000 5934361.078000,575044.694000 5934353.359000,575035.914000 5934342.119000,575041.941000 5934330.651000,575049.903000 5934327.252000,575057.989000 5934306.368000,575077.840800 5934176.450700,575079.154000 5934167.857000,575081.131000 5934168.159000,575081.131600 5934168.155100,575084.956000 5934141.590000,575076.654000 5934081.199000,575048.146900 5934082.677000,575024.327000 5934083.912000,575002.456000 5934086.642000,574977.967000 5934088.025000,574950.534000 5934090.704000,574859.726100 5934103.899900,574800.084100 5934111.202100,574762.798100 5934114.605200,574687.989000 5934120.086000,574705.860200 5934188.494500,574711.505200 5934210.102800,574720.462000 5934244.388000,574695.301000 5934250.730000,574694.794000 5934248.798100,574694.360100 5934247.144400,574693.648000 5934244.431000,574668.821000 5934149.819000,574535.646400 5934171.889000,574367.331300 5934199.782600,574173.432000 5934231.916000,574196.927000 5934332.532000,574202.545000 5934361.713000,574212.438000 5934412.841000,574208.156000 5934488.718000,574206.786000 5934562.143000,574209.711000 5934574.489000,574231.278000 5934604.093000,574277.469000 5934655.096000,574301.517000 5934686.280000,574309.371000 5934702.749000,574318.938000 5934735.631000,574326.567000 5934767.782000,574333.796000 5934799.414000,574330.187000 5934800.621000,574298.411000 5934811.247000,574303.691000 5934819.143000,574307.935000 5934825.925000,574333.835000 5934867.493000,574337.829000 5934873.243000,574341.353600 5934877.770000,574345.449400 5934881.787600,574350.043500 5934885.224200,574355.054200 5934888.018800,574360.392300 5934890.121500,574365.962700 5934891.495000,574371.666400 5934892.114900,574377.401900 5934891.970000,574383.067000 5934891.063000,574389.745000 5934889.386000,574390.444000 5934892.038000,574392.446000 5934891.504000,574400.370000 5934921.493000,574375.549000 5934943.873000,574380.389000 5934974.991000,574384.232000 5935003.040000,574388.608000 5935047.732000,574387.679000 5935083.455000,574440.087000 5935101.440000,574600.896000 5935156.503000,574616.451000 5935161.829000,574635.540000 5935168.363000,574660.603000 5935176.943000,574830.398000 5935237.034000,574883.509000 5935255.666000,574911.979000 5935264.060000,574912.304000 5935265.709000,574913.705000 5935265.946000,574921.100000 5935265.782000,574977.457000 5935285.897000,574992.911000 5935291.040000,574995.331000 5935291.845000,575076.339000 5935318.894000,575133.092000 5935338.501000,575221.623000 5935368.975000,575224.885000 5935382.916000,575255.369000 5935411.300000,575268.010000 5935423.215000,575253.500000 5935377.852000,575251.382000 5935365.276000,575238.151000 5935325.141000,575235.439000 5935322.525000,575224.587000 5935319.055000,575220.363000 5935316.386000,575220.553000 5935308.915000,575225.836000 5935306.515000,575234.507000 5935301.641000,575230.988000 5935268.633000),(575061.567000 5934402.681000,575073.575000 5934400.320000,575074.912000 5934403.914000,575090.248000 5934413.233000,575098.347000 5934425.048000,575100.496000 5934439.384000,575096.522000 5934482.790000,575098.315000 5934502.041000,575111.119000 5934573.185000,575110.993000 5934583.284000,575098.894000 5934582.181000,575082.900000 5934499.363000,575075.175000 5934463.686000,575070.958000 5934455.509000,575063.729000 5934435.732000,575059.596000 5934416.432000,575061.567000 5934402.681000),(575170.328000 5934897.709000,575166.628000 5934888.644000,575147.609000 5934863.816000,575141.923000 5934849.395000,575143.404000 5934839.642000,575149.304000 5934820.625000,575145.530000 5934798.827000,575123.864000 5934719.365000,575121.205000 5934700.796000,575112.383000 5934683.055000,575105.505000 5934671.449000,575094.469000 5934659.642000,575082.252000 5934651.238000,575067.727000 5934644.902000,575058.176000 5934635.348000,575054.261000 5934610.216000,575057.529000 5934597.200000,575073.957000 5934592.577000,575081.497000 5934593.478000,575089.689000 5934602.334000,575092.756000 5934602.144000,575095.641000 5934600.381000,575097.402000 5934597.766000,575098.598000 5934586.188000,575111.202000 5934587.340000,575114.256000 5934591.757000,575126.861000 5934643.461000,575129.378000 5934657.522000,575134.993000 5934717.329000,575163.496000 5934776.390000,575184.264000 5934840.115000,575187.858000 5934857.640000,575188.550000 5934872.079000,575182.016000 5934904.672000,575170.015000 5934907.915000,575170.328000 5934897.709000));EPSG:25832
DE.HH.UP_FRIEDHOEFE_70;006041;Alter Friedhof Finkenwerder;Finkenwerder Landscheide;Finkenwerder Landscheide;70;Friedhöfe;Hamburg-Mitte;Finkenwerder;141;0;01.10.2025;1,2150;;FHH;Stadtgrün;POLYGON ((557413.595000 5931419.973000,557431.249000 5931296.898000,557428.802900 5931297.086100,557427.325900 5931297.974000,557425.718300 5931298.595100,557424.028000 5931298.931000,557414.778000 5931299.949000,557398.492000 5931302.234000,557379.948700 5931305.151000,557379.281500 5931305.273900,557376.582600 5931305.716400,557376.094300 5931305.757400,557375.995000 5931305.773000,557374.781200 5931305.891200,557373.562100 5931305.860800,557373.234800 5931305.849100,557371.715700 5931305.568900,557369.669000 5931305.028000,557358.029400 5931306.247300,557357.652000 5931306.301800,557358.399000 5931306.224000,557349.890300 5931307.423700,557336.901700 5931310.018600,557330.531800 5931311.238000,557317.658000 5931313.794000,557314.284000 5931339.054000,557311.782000 5931357.790000,557310.949000 5931363.956000,557310.266000 5931368.999000,557309.192000 5931376.931000,557304.387000 5931376.551000,557303.314000 5931388.185000,557307.266000 5931388.793000,557304.230000 5931408.557000,557375.474000 5931415.991000,557413.595000 5931419.973000));EPSG:25832
